,UNNAMED: 0,URL,REVIEW_TITLE,RATINGS,REVIEW,VERIFIED,DATE_X,USER_NAME,USER_ID,MAX_REVIEWS_DAY,BY_LINK,HELPFUL_VOTES,PRODUCT,PRODUCT_LINK,REVIEW_SENTIMENT,TOTAL_REVIEWS,AVERAGE_RATING,RATING_DEVIATION,REVIEW_LENGTH,TITLE_LENGTH,TOTAL_USER_REVIEWS,DATETIME,REVIEW_DATE_DIFF
962,962,https://www.amazon.co.uk/gp/review/R1OMR91VDKJ6TW/,but quite nice.,5,"Fits just right, a lovely dark color which I know will eventually fade and look more casual, but quite nice.",0,2017-06-16,Francisco Gonzalez,AHPCKKQ3SFBCZSRONQSV22TQRMEA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHPCKKQ3SFBCZSRONQSV22TQRMEA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,SATINATO PANTS FOR WOMEN GREEN,https://www.amazon.co.uk/SATINATO-PANTS-FOR-WOMEN-GREEN/dp/B071XD63YW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.205952,3.0,5.0,0.0,108,15,3,2017-06-16,15
963,963,https://www.amazon.co.uk/gp/review/R2U86LT5D0M5QP/,"Stick with , these last longer.",5,I've gone through so many headphones in the past year alone that I was surprised that this pair had lasted a whole two months without becoming quieter or only working in the right earpiece. Even if you accidentally slam the things against something you can easily place the broken piece back on like nothing happened. I had a set of headphones of the same brand before this one and it lasted months longer until one of the earpiece's wiring broke.This thing is best defined by one word: endurance.,0,2017-06-13,Francisco Gonzalez,AHPCKKQ3SFBCZSRONQSV22TQRMEA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHPCKKQ3SFBCZSRONQSV22TQRMEA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Earbuds s570 Black,https://www.amazon.co.uk/YOUSIPI-Earbuds-s570-Black/dp/B072K85YF5/ref=cm_cr_srp_d_product_top?ie=UTF8,0.193254,4.0,5.0,0.0,497,31,3,2017-06-13,15
964,964,https://www.amazon.co.uk/gp/review/R33I3PWUW5IT49/,Best earbuds for the price!,5,"For the price, these are the best earbuds you can get! I was pretty skeptical about these earbuds at first. Considering the low price, I wasn't expecting much in terms of sound quality and comfort. I used to have a pair of Skullcandy Titans before I purchased these, I went through two pairs in two years. It didn't seem worth the $40 to buy another pair that would only last a year, so I tried these out, and I'm glad I did! So far, they have been durable and the sound is on par with the Skullcandy Titans I had. I can wear them to the gym and don't have to worry about them falling out. The earbuds come with multiple earpiece sizes, so it's easy to find a good, snug fit. With a snug fit, the earbuds manage to block out some ambient noise, which is a plus! I'm not an audiohead, but to me the bass and treble seem great! Definitely recommend these earbuds, if they ever break I'll definitely buy them again!",0,2017-06-01,Francisco Gonzalez,AHPCKKQ3SFBCZSRONQSV22TQRMEA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHPCKKQ3SFBCZSRONQSV22TQRMEA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,EM10 earphones,https://www.amazon.co.uk/XuDirect-EM10-earphones-Orange/dp/B071JBPQKK/ref=cm_cr_srp_d_product_top?ie=UTF8,0.268561,49.0,5.0,0.0,912,27,3,2017-06-01,15
965,965,https://www.amazon.co.uk/gp/review/RJX6V47F5OUMF/,Worth every penny,5,Great cable worked as advertised for my Pixel XL,0,2017-09-02,Amber Barnes,AFP2VSJZEJILIOEJCHAQZDYL5KSQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFP2VSJZEJILIOEJCHAQZDYL5KSQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,Cellay data cable type c,https://www.amazon.co.uk/Cellay-data-cable-type-c-white/dp/B0755QVZ6G/ref=cm_cr_srp_d_product_top?ie=UTF8,0.8,1.0,5.0,0.0,48,17,7,2017-09-02,92
966,966,https://www.amazon.co.uk/gp/review/R2T4CS6IKWXMM9/,The item is as described and we are happy with the product,5,It works very well. thanks,0,2017-08-14,Amber Barnes,AFP2VSJZEJILIOEJCHAQZDYL5KSQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFP2VSJZEJILIOEJCHAQZDYL5KSQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,originAIM Cables,https://www.amazon.co.uk/originAIM-Cables/dp/B074DL96P6/ref=cm_cr_srp_d_product_top?ie=UTF8,0.2,1.0,5.0,0.0,26,58,7,2017-08-14,92
967,967,https://www.amazon.co.uk/gp/review/R1BA7JMBLNROJA/,Great mount for the Note 2 & sticks to anything.,5,"I haven't had this mount for but a week and really like it. It works perfectly for the Note 2 even with a case on it. I like the way the phone effortlessly secures to the mount with a pop in/push in system. Once secured in the mount it feels solid, and I don't worry about it falling out. The release system is just as nice. This mount doesn't impede any of the ports which are also very nice. I've installed this mount on glass, and on my dashboard with no issues. The mount just sticks to anything. I'm not sure if this mount will last forever because like anything these days it's made of plastic. Overall I'm very happy with this mount. The Note 2 combined with this mount make for an excellent GPS system.",0,2017-08-07,Amber Barnes,AFP2VSJZEJILIOEJCHAQZDYL5KSQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFP2VSJZEJILIOEJCHAQZDYL5KSQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,All Cart Car Cradles,https://www.amazon.co.uk/All-Cart-11251504-GDOU036-Car-Cradles/dp/B074DLTMZK/ref=cm_cr_srp_d_product_top?ie=UTF8,0.433,1.0,5.0,0.0,710,48,7,2017-08-07,92
968,968,https://www.amazon.co.uk/gp/review/R3KGCZZSN3383A/,It is compatible and a nice long cord.,5,Works just as well as the phone charger my iPhone came with and it is plenty long!,0,2017-06-21,Amber Barnes,AFP2VSJZEJILIOEJCHAQZDYL5KSQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFP2VSJZEJILIOEJCHAQZDYL5KSQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,YOUSIPI Lightning Cable BL-667 1.2M,https://www.amazon.co.uk/YOUSIPI-Lightning-Cable-BL-667-1-2M-BLACK/dp/B072V99NV9/ref=cm_cr_srp_d_product_top?ie=UTF8,-0.0625,8.0,5.0,0.0,82,38,7,2017-06-21,92
969,969,https://www.amazon.co.uk/gp/review/R2BRBXB98ADEKY/,These are great headsets to get for a cheap price and good ...,5,So far I have no problems with these headsets. These are great headsets to get for a cheap price and good quality. The only thing I really fear is the mic breaking or anything since it seems fragile. But it's probably gonna last long as long as you don't mess around with it a lot.,0,2017-06-18,Amber Barnes,AFP2VSJZEJILIOEJCHAQZDYL5KSQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFP2VSJZEJILIOEJCHAQZDYL5KSQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,EUKYMR HEADSET GREEN,https://www.amazon.co.uk/EUKYMR-HEADSET-GREEN/dp/B0721TDH25/ref=cm_cr_srp_d_product_top?ie=UTF8,0.175,2.0,5.0,0.0,281,62,7,2017-06-18,92
970,970,https://www.amazon.co.uk/gp/review/R3KV8N4DT1IB7F/,Quality Spinner,5,Works. My son loves it. Don't see how it would help with ADD etc. but it's a fun toy that keeps my kids entertained for a few minutes. Product itself is solidly designed.,0,2017-06-07,Amber Barnes,AFP2VSJZEJILIOEJCHAQZDYL5KSQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFP2VSJZEJILIOEJCHAQZDYL5KSQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,,0,0.0333333,,,,170,15,7,2017-06-07,92
971,971,https://www.amazon.co.uk/gp/review/R6ITWZ8P0OT78/,Can't beat the value in these by a longshot,5,"Great value for the price that's why it gets 5 stars. I've bought more expensive earbuds before (Sony, Bose, Ultimate Ears) as well as cheaper ones for double the price. The cheap ones (Nakamichi comes to mind) were only around $12 but those sounded like they were worth $20. That's where this shines. Its not going to give you the quality of sound that comes with earbuds costing >$150 but for $11they are super worth it. Decent base and above average highs...midrange isn't that clear but like I said, the price makes it well worth it for my use (working out).Also, I like the fact the holder for the rubber cover that goes in your ear is an oval shape instead of round since it seems to make them less prone to falling off. I used to lose the little rubber covers all the time since they get loose after awhile and dont stay on as snugly.",0,2017-06-02,Amber Barnes,AFP2VSJZEJILIOEJCHAQZDYL5KSQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFP2VSJZEJILIOEJCHAQZDYL5KSQ/ref=cm_cr_srp_d_pdp?ie=UTF8,0,EM10 earphones,https://www.amazon.co.uk/XuDirect-EM10-earphones-Orange/dp/B071JBPQKK/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0723291,49.0,5.0,0.0,841,43,7,2017-06-02,92
972,972,https://www.amazon.co.uk/gp/review/RDOIYBBCYCIAS/,Unbeatable bargain,5,"These earbuds are nothing short of amazing. I bought some slightly more expensive earbuds with these, including JVCs - and these were just to be used when going out etc. as it didn't matter if I lost them. These are now the only earbuds I use - the rest can be thrown out. I was astonished with the sound these IEMs produced - they are quite sensitive and will bring out details and nuances in music that you may not have heard before - and have a nice, flat frequency response. Because of how sensitive these are, good quality music and good quality equipment (I use a FiiO x3) will make a huge difference. If there are any downfalls I've noticed, it would be that the bass is slightly laid back - (compared to the sennheisers cx 400, for example) althought still definitely present and decent - still Much more than the JVCs I ordered. I also prefer a slightly warmer sounding IEM, as these are very flat and precise, however as I said, for the price these are astonishing.",0,2017-04-24,Pedro Ellis,AGTXKT6AAR7S5LRHTB353PKT37NA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AGTXKT6AAR7S5LRHTB353PKT37NA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.201123,115.0,5.0,0.0,975,18,3,2017-04-24,32
973,973,https://www.amazon.co.uk/gp/review/R1K1OV9PJ5V4CU/,Worth the low price,5,"Headphones fit great, sound great and easy to wireless connection. Priced right and delivered quickly",0,2017-03-29,Pedro Ellis,AGTXKT6AAR7S5LRHTB353PKT37NA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AGTXKT6AAR7S5LRHTB353PKT37NA/ref=cm_cr_srp_d_pdp?ie=UTF8,1,"Bluetooth Headphones Wireless, GSPON Portable Music Stereo Foldable Headsets with Built-in Microphone & Stretchable Headband, Compatible for Cellphones, Tablets, PC, Laptops, iPod",https://www.amazon.co.uk/Headphones-GSPON-Microphone-Stretchable-Compatible/dp/B06XBW2VT9/ref=cm_cr_srp_d_product_top?ie=UTF8,0.493197,2.0,5.0,0.0,101,19,3,2017-03-29,32
974,974,https://www.amazon.co.uk/gp/review/RVV9VP48M7T90/,I love it! It seems to be pretty accurate,5,This pedometer is the best I have ever owned. It has great documentation and is easy to set up and use.,0,2017-03-23,Pedro Ellis,AGTXKT6AAR7S5LRHTB353PKT37NA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AGTXKT6AAR7S5LRHTB353PKT37NA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,,0,0.744444,,,,103,41,3,2017-03-23,32
975,975,https://www.amazon.co.uk/gp/review/R2PFDTLR2FUM8V/,This mask blocks out all light and with soft material it's super comfortable unlike others I've tried,5,Fab sleep mask. I have problems sleeping generally. This mask blocks out all light and with soft material it's super comfortable unlike others I've tried. You don't know your even wearing it! Plus with the earplugs it makes for a great sleep.,0,2017-08-03,Corey Perez,AHGE3USAYTCJWXLKRQ72XBED4QOA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHGE3USAYTCJWXLKRQ72XBED4QOA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Revolutionary, Patented SLEEP MASTER DELUXE tm Sleep Mask - Featuring Earplugs Storage Pocket and Carry Pouch",https://www.amazon.co.uk/Revolutionary-Patented-MASTER-DELUXE-Sleep/dp/B00A8QMUIQ/ref=cm_cr_srp_d_product_top?ie=UTF8,0.3638889999999999,1.0,5.0,0.0,242,101,3,2017-08-03,63
976,976,https://www.amazon.co.uk/gp/review/R1U7EOGG5XDWOK/,So much for the $$$,5,Perfect phone case and awesome price!!!!,0,2017-06-18,Corey Perez,AHGE3USAYTCJWXLKRQ72XBED4QOA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHGE3USAYTCJWXLKRQ72XBED4QOA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,"Galaxy Note 8 Case, Tauri [Scratch Resistant] Premium Slim Thin Clear Flexible Soft TPU Protective Case Cover For Samsung Galaxy Note 8 - Clear",https://www.amazon.co.uk/Tauri-Scratch-Resistant-Flexible-Protective-Black/dp/B072N7PQBR/ref=cm_cr_srp_d_product_top?ie=UTF8,1.0,2.0,5.0,0.0,40,19,3,2017-06-18,63
977,977,https://www.amazon.co.uk/gp/review/R2C3C37WQ8WUDG/,Love These Earbuds!,5,"I do not give 5 stars often, but I definitely feel that these deserve it. I can honestly say I do not think you will find better quality anywhere near this price range. The audio quality is better than my Apple Earbuds and the shape that these are made in provides for an excellent fit. Most earbuds do not provide any sort of noise cancelling but the shape of these fit into your ear so well that they help block outside noise nicely.These come with 3 different sizes of rubber to help fit them to your ear size. I like the medium (which come pre-installed) but my wife uses the smaller ones. Changing the rubber pieces is a bit of a pain, but that is because they fit so snugly on the earbud to prevent them from coming off or slipping. I ordered two sets of these and both my wife and I have started using them exclusively.So far, I have no complaints whatsoever and for less than $10 you cannot beat these.",0,2017-06-01,Corey Perez,AHGE3USAYTCJWXLKRQ72XBED4QOA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AHGE3USAYTCJWXLKRQ72XBED4QOA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,EM10 earphones,https://www.amazon.co.uk/XuDirect-EM10-earphones-Orange/dp/B071JBPQKK/ref=cm_cr_srp_d_product_top?ie=UTF8,0.272549,49.0,5.0,0.0,910,19,3,2017-06-01,63
978,978,https://www.amazon.co.uk/gp/review/R2RQZS2Z55MGXI/,Runners: They stay in your ears. Hallelujah.,5,"They stay in your ears!!I am a marathoner from the generation that needs music to work out. I have gone through expensive Shure buds, mid-priced Sony buds, and a bunch of others. These are, by far, my favorite choice. It's a combination of the price point and performance.The only thing I really care about is that they stay in your ears. Let's be honest, anyone who (a) wants to workout and (b) wants high performance audio really only wants (b), and wants to be seen doing (a) for short amounts of time.If you get them situated right - pull your ear back and up a little, tuck those bad boys in there - they'll stay. You may have to adjust them 2-3 over the course of 20 miles or so, but I've been pleasantly surprised by how well they stay. After 350 miles I got too much sweat in one of the buds, so I had to replace, but they're so inexpensive that I wasn't mad.To be fair, my Shure buds stayed a little better because they had foam. But when they eventually broke from water exposure, I was upset. When my first earbuds from this seller finally gave up the ghost, I raced to buy two more pairs.Free shipping. Quality performance. Low price point. Why are you still reading. Buy them.",0,2017-04-25,Connie Green,AEDBEFYUBFJZIH5A22HDJ3WQSTBA,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AEDBEFYUBFJZIH5A22HDJ3WQSTBA/ref=cm_cr_srp_d_pdp?ie=UTF8,0,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.12772,115.0,5.0,0.0,1189,44,1,2017-04-25,0
979,979,https://www.amazon.co.uk/gp/review/R1PUPSGG8TDF6J/,Amazing for the price - thank you CNET!,5,"Wow. I bought these after seing the CNET review. Amazing sound for the price. I went with the biggest plugs that came with it, the base is thumping and punching right at you. Clear midrange and acceptable highs.5 stars for the price. Actual rating is 3, the overall quality brings it down. Plasticky, thin cord thats irritating all the time since it tangles easily. Would say these are gonna brake in the mext day or two if abused the mildest like pulling the cord from the ear in a fast way.Buy them for the price, since I rate the sound in the league of ~40 bucks ish. Next up would be Klipsch S4i or the E10s by soundmagic.",0,2017-04-25,Louis Porter,AFNUA5K6CUIYZX5CQNUWQ3QORUDQ,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AFNUA5K6CUIYZX5CQNUWQ3QORUDQ/ref=cm_cr_srp_d_pdp?ie=UTF8,39,Earphones In ear Black&Red,https://www.amazon.co.uk/Earphones-In-ear-Black-Red-White/dp/B07166Q2LS/ref=cm_cr_srp_d_product_top?ie=UTF8,0.0508995,115.0,5.0,0.0,626,39,1,2017-04-25,0
980,980,https://www.amazon.co.uk/gp/review/REYULZF2D8NXN/,Best Headphones Ever!!!,5,"Regardless of sound quality, these r FAR and AWAY the most COMFORTABLE earbuds I've ever owned...and I've prolly gone thru 10 in the last 2 months (heavy use on train/workout/walk to work. And I also get em stolen/lost at work a ton). And as far as sound quality goes, COME ON...I'm not an audiophile, and if u are one, don't bitch bout �10 headphones! Its petty and irrelevant at this price point IMHO! That being said, any bass driven hip-hop/rock sounds just fine and has presence, no ""tinny-ness""...Just not like your bumping to a couple 15's in the trunk! I will say the cord feels cheap, but like other users mentioned, no static like other more expensive ones...and it lasts! Comfort, to me, is just as important as sound! Another big positive as well->They just don't fall out of your ear because of the shape, no matter how long they are in for. Say what u want, but it's maybe the most annoying thing can happen while wearing earbuds!! Quality, Comfort, Convenience, and Cheap enough you should buy 2...or more!! Your Welcome :)",0,2017-04-24,Randy Turner,AEF6QLRWU4TOPOG2BIUMQNTBYC5Q,1,https://www.amazon.co.uk/gp/profile/amzn1.account.AEF6QLRWU4TOPOG2BIUMQNTBYC5Q/ref=cm_cr_srp_d_pdp?ie=UTF8,0,In Ear Earphones Black,https://www.amazon.co.uk/XuDirect-In-Ear-Earphones-Black-Green/dp/B07166Q1VW/ref=cm_cr_srp_d_product_top?ie=UTF8,0.1510119999999999,115.0,5.0,0.0,1038,23,2,2017-04-24,50
