,USER_ID,PRODUCT_ID,RATING,DATE,LABEL,REVIEW_TEXT,AVERAGE_RATING,RATING_DEVIATION,TOTAL_PRODUCT_REVIEWS,REVIEW_LENGTH,RATING_CATEGORY,SINGLE_RATING_CATEGORY,REVIEW_COUNT_DATE,SAME_DATE_MULTIPLE_REVIEWS,MAX_USER_REVIEWS_DAY,TIMESTAMP_DIFFERENCE,AVERAGE_USER_REVIEW_LENGTH,TOTAL_USER_REVIEWS,PERCENTAGE_POSITIVE_REVIEWS,RATIO_POSITIVE_NEGATIVE
232400,106934,604,5,2010-10-10,1,"My friend told me about this place and I came to Chinatown looking for it. It's very small! Can only fit 4 people in the small hole in the wall. The guy can speak a little English, but they work hard for their business. Everybody goes here (not only Chinese people) $1 for 5 dumplings! I got 10, then I wanted more and got another 5 and ate it all there. ahaha, it was pretty filling, I could probably eat more, but I saw other people were getting like 5 dumpling for one person, and here I was eating like a fattie... so I resisted on getting another 15...",4.337145110410095,0.6628548895899051,2536,557,1,1,2,0,1,1181 days,1016.4,5,100.0,19.78688524590164
25121,12372,72,1,2014-05-29,1,"I can't believe this place is so popular. I had the Mega Ramen, which started off pretty good and there was a healthy amount of pork. Unfortunately, as I started eating the pork I realized it was heavily salted. It was tolerable for a few bites, but as I consumed more of the bowl, I realized I was not going to be able to finish it. I got about 40% of the way through it and thought I'd take the rest home, add some low-sodium chicken broth (and a potato to absorb the salt). However, when I asked to take it to go, I was informed that they did not have any containers, which is ridiculous in a ramen joint. So at least half of a $17 ($15 bowl + $2 poached egg topping) serving went to waste. Now I'm home and feeling ill from all the sodium. And the inside of my mouth and lips are numb, which leads me to believe there was some MSG involved. Finally, the noodles are prepackaged and had zero flavor of their own. The only good thing was a healthy pour of sake for $6. I will not be returning.",3.965988662887629,2.965988662887629,2999,995,0,0,2,0,1,392 days,1047.0,5,80.0,9.166101694915254
154885,88581,444,4,2010-12-30,1,"true new yorkers only... place is small, they have like 8 tables all together or something like that...service can be slow at times, Cash Only (sucks). Food is BEYOND amazing, Croque Monsieur, Apple Pancakes and even the regular Eggs Benedict are amazing! BYOB But this place is great, you can see a lot of celebrities and fashion people there regularly.",3.797183098591549,0.20281690140845088,710,354,1,1,1,0,1,0 days,354.0,1,100.0,7.765432098765432
156580,44083,448,5,2013-02-09,1,I absolutely love this place... So do my soros and my son!!! From the plantain crusted chicken to the rellenos to the passion fruit mimosa to the empanadas and xangos (which are to die for) also the churros! I have been here over 25 times in last 3 years n planning a graduation dinner here with ther affordable pre-fixe menus,4.114790286975717,0.8852097130242829,1359,326,1,1,2,0,1,2 days,417.0,2,100.0,11.820754716981131
187108,5120,508,4,2014-02-06,1,"Osteria Morini is a fun and vibrant restaurant, a bit more concerned with providing their guests an enjoyable evening rather than putting out flawless pasta. The food here is fairly good. The parmesan soup was really warm and satisfying on a particularly cold night and my girlfriend and I both agreed the tortellini inside were exceptional. The pasta is heavy, and not really in a good way. If you, gentle reader, have been to Marea you know Michael White will often cut the richness and creaminess of his dishes with the use of seafood or a punchy red sauce. That counterbalance was pretty absent on the two dishes we had, the Garganelli with truffle butter and the Cappelletti with prosciutto. Â While both of these dishes were very, very tasty, they were rich on an almost unappealing level and sitting in big pools of oil. Suffice it to say both my date and I did not feel totally awesome after downing these. The dessert actually suffered from a similar overuse of oil/cream, and this was on a pretty objective level. I had a chocolate hazelnut budino that was roughly 95% cream/egg yolk and 5% chocolate and hazelnut. The color of the actual budino was a whitish beige, not so dissimilar from the whipped cream on top. The little bites of pear in this was very inventive and refreshing, but the dish was a disappointment in that there really was not much of a chocolate or hazelnut taste. The room is really big and the seats are packed in but it is Soho and seems like a pretty fun atmosphere. The waiters are extremely attentive and very nice. I really want to give this place 3.5 stars but I just can not round down due to the fact that every single truffle dish had absolutely no truffle oil and actually only had real black truffle. So word.",3.8718354430379747,0.12816455696202533,632,1753,1,1,1,0,1,389 days,1276.65,20,100.0,6.802469135802469
308486,18149,802,4,2014-02-17,1,"After watching this location change hands several times over the years,along came Peaches. Will this be another failed restaurant? Will it come to the demise of its former next door neighbor Breadstuy? NOT EVEN CLOSE! No your not going to cram a group of 5 I there easily; but who cares. Wait time is nominal depending on the day. Food is carefully crafted. Nothing synods out more in my mind than the menu. "" a classic American restaurant with a nod to the south""",3.4703296703296704,0.5296703296703296,455,464,1,1,1,0,3,1617 days,298.75,8,100.0,2.991228070175439
58909,10390,479,4,2012-03-15,1,"Food is excellent on the fundamentals - the menu is classic with just a few twists. Oyster mushroom hash, as many have noted, is basically superior to any other potato vector currently available. Burgers, brussels sprouts, octopus in pasta, we all know what these things taste like when they're really good, so I'll spare you the extended description. The only problem I have with this place is they're charging green-food prices without the actual green food. ""Humanely Raised"" and ""Natural"" are basically marketing weasel-words, which is a shame, because I would definitely travel to LIC from Prospect Heights to eat here if it were the real deal.",4.192771084337349,0.19277108433734913,415,649,1,0,1,0,1,1487 days,647.3636363636364,22,81.81818181818183,14.961538461538462
271096,133732,703,5,2013-11-19,1,"The Greek sits in a part of Tribeca that you forget exists. It doesn't feel like a Manhattan restaurant. The thing that stands out at the Greek is the sheer inability to compromise. This is a restaurant that invites you for dinner and bathes you in attention. But if you don't like it, you can go fuck yourself. Are you an Interior designer who thinks native farm equipment isn't art? The Greek don't care. Want a bottle of wine from any country besides Greece? The Greek don't care. Want to sample some ""Mediterranean fare""? You know the stuff loved by people who think Greece and Israel are the same country? The Greek don't care. Want a cocktail that doesn't include Greek liquor? Well... the Greek sort of cares about that actually--it has a full bar. But their cocktail menu is pretty much all stuff you've never heard of combined in ways you never thought of, each drink more delicious than the last. I didn't sample all the cocktails but only because the first five's effect wouldn't allow me to. It's an ouzo/Mataxa-phile's heaven. But you can still get your martini. The food tastes like food made by a Greek person. And the restaurant has a really social, neighborhood-y vibe. It's the kind of place where you accidentally make friends. Best enjoyed in large, lazy doses. Like a Greek island.",4.510067114093959,0.48993288590604056,149,1302,1,1,1,0,1,0 days,1302.0,1,100.0,20.285714285714285
28128,23078,78,4,2011-04-30,-1,"Best Monday Spot in the city, bartenders are awesome and so is the food. Boom baby Boom.",3.963690476190476,0.0363095238095239,1680,88,1,1,2,0,1,0 days,88.0,1,100.0,9.0
297262,142009,775,5,2013-05-15,-1,"One of, if not the best restaurant experience I've had in the city. Worked on the same block and would pass by Pellegrino's many times a day. Waiters and manager(s) greeted me with a smile and small conversation outside every single day, and would very regularly offer me coffee to go. I'd tried their food to-go at my office multiple times, happy to always find two loaves of bread, extra parmesan and a huge portion of whatever I'd ordered (pasta) all fresh and warm inside. I then decided to go in and sit, and was pleased to be seated at a big table, with great decoration and pearly white napkin and table cloths. I was served fast, had my water refilled by the ever-smiling waiters throughout the meal, and had a few glasses of wine that were just right. Pasta was incredibly fresh, had various ones from the menu, while the rigatoni alla vodka stays my all time favorite meal of an Italian restaurant in NYC. Beautiful sauce, asparagus and mushrooms, and they made it all vegetarian for me! Also asked if I'd like anything else to replace the meat. Oh and did I mention full bar? Cocktails, alcohol, whiskey, soda, etc. Huge portions, delicious food, incredible service. Deserves all its praise. I would give this restaurant six stars if I could.",3.823529411764706,1.176470588235294,357,1253,1,1,1,0,1,0 days,1253.0,1,100.0,4.95
148015,21984,421,3,2014-04-19,1,"Fried chicken cutlet on a house made buttermilk biscuit with honey buffalo sauce and buttermilk herb ranch. Those are the words that lured me to The Anchored Inn brunch today after having inspected the online menu. Last week while walking around the area I even spotted a sign that read ""Chicken Biscuit"" advertising brunch and an outdoor patio. We arrived today, primed and ready to order the chicken biscuit. Sure, I'd glance at other menu items from sheer intellectual curiosity alone and I took the dive environment in stride: I'd soon be having a chicken biscuit. Alas, we were too early as the biscuits were still being made. The responsible part of my mind appreciated the fact that these were homemade biscuits. The impulse driven hunger pang fighting glutton was severely disappointed and blurted out ""french toast!"". Not to curse the French and their toast, au contraire, but to order what to me seemed like a sloppy seconds, what with all the promise of buttermilk dreams and fried lust. I regrouped but fear my wife never did. So ignoring the disappointment of being too early for housemade biscuits, my french toast arrived in a paper serving apparatus that fries usually come in. Napkins? Try paper towels. Cutlery? Try plastic. Water? Self pour in the front. Add self pour coffee or tea and this would start to resemble a Holiday Inn Express. I tease, of course, but just be aware of these things before embarking on a brunch. It's a very egalitarian picnic feel that some may find too casual and others just right. As for me, I was too busy downing the french toast for the simple reason that it was drenched in a delicious dulce de leche sauce. I ordered a side of bacon that proved crispy, fatty foil to the soaking sweet bread. The presentation and plastic utensils reminded me of ordering from the Wafels and Dinges truck. The bathroom was like stepping into a pit of graffiti, which had me wonder about next time bringing a spray can of paint so I can leave my mark on the walls. I did appreciate seeing the name ""Edward Snowden"" scribbled on the wall. Hanging from the walls are fascinating paintings that range from Chairman Mao to fantasy wizards to Vladimir Putin. I could definitely see this as a place to drink and drink again. The absence of the the chicken biscuit was disappointing but I'd see this more as a place to have a main course of beer and side of brunch as opposed to brunch and a drink on the side. That's not meant as a criticism but rather where I see the Anchored Inn's strengths. The music was blasting out doo wop hits from the '50s, adding to the feel like I was in a roadhouse stop on a cross country trip somewhere in Kansas. Having been raised in the ethnic enclaves of northern NJ where this kind of music is a must at weddings, the early morning appearance of Dion DiMucci's ""Teenager in Love"" did test my aural patience. Still,a vastly better atmosphere and quality of eats than anything in my central Queens home turf. With warmer weather I'd consider coming back at a later time when the biscuits have been baked and the outdoor seating is far away from the crooning sounds of doo wop.",4.31,1.3099999999999996,100,3140,1,0,1,0,1,1860 days,2582.153846153846,26,92.3076923076923,11.5
