,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,RATING,VERIFIED_PURCHASE,REVIEW_TITLE,REVIEW_TEXT,NUM_NOUNS,NUM_VERBS,NUM_ADJECTIVES,NUM_ADVERBS,REVIEW_LENGTH,SENTIMENT_SCORE,TITLE_LENGTH,AVERAGE_RATING,RATING_DEVIATION,NUM_REVIEWS,READABILITY_FRE,SENTIMENT_CATEGORY_ENCODED,RATING_CATEGORY_ENCODED,COHERENT_ENCODED,AVG_WORD_LENGTH,LABEL_ENCODED,NUM_NAMED_ENTITIES,CAPITAL_CHAR_COUNT,PUNCTUATION_COUNT,PREPROCESSED_REVIEW_TEXT,WORD_COUNT,SENTIMENT_SCORE_TITLE,SENTIMENT_LABEL_TITLE,AVG_RATING_VERIFIED,AVG_RATING_NON_VERIFIED,DEVIATION_VERIFIED,DEVIATION_NON_VERIFIED
4235,4235,4235,4235,4235,5,1,I love this steamer,love steamer take second heat power get rid big steamer use thi,3,6,3,2,115,0.6369,19,5.0,0.0,1,84.68,1,1,1,4.333333333333333,0,1,0,0,love steamer second heat power rid big steamer use thi,12,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4236,4236,4236,4236,4236,5,1,my skin is thicker and firm,great cream firm skin use night result grea lot easi absorb healthi glow,7,7,5,0,141,0.6249,27,5.0,0.0,2,92.12,1,1,1,4.615384615384615,0,0,0,0,great cream firm skin use night result grea lot easi absorb healthi glow,13,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4237,4237,4237,4237,4237,5,0,Good price,100 pure product use -PRON- manag result look quickli effici good cost,4,7,3,3,152,0.4404,10,5.0,0.0,1,67.76,1,1,1,4.916666666666667,0,1,4,2,100 pure product use -pron- manag result look quickli effici good cost,12,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4238,4238,4238,4238,4238,5,0,amazon,great price product see supplement like one contain similar ingredi expen -PRON- shame be not famou deserv chanc eat right lose weight product can shot,12,15,8,5,328,0.2023,6,5.0,0.0,2,63.02,1,1,1,5.08,0,1,4,2,great price product supplement like contain similar ingredi expen -pron- shame famou deserv chanc eat right lose weight product shoot,25,0.1779,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4239,4239,4239,4239,4239,5,1,I love the smoothness!,great product pleasur love smooth insid masturb recommend look go,6,6,1,1,165,0.8957,22,5.0,0.0,1,61.33,1,1,1,5.6,0,0,0,0,great product pleasur love smooth insid masturb recommend look,10,0.6696,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4240,4240,4240,4240,4240,5,1,"My Advice, GO FOR IT",realli like nhb garcinia -PRON- have take doubl dose max weight loss suggest feel fine 35 week -PRON- be have friend notic weight come off 100 good friend say someth way 3 month suppli cheap,13,13,6,3,293,0.8834,20,5.0,0.0,1,69.79,1,1,1,4.457142857142857,0,5,8,4,realli like nhb garcinia -pron- doubl dose max weight loss suggest feel fine 35 week -pron- friend notic weight come 100 good friend someth way 3 month suppli cheap,35,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4241,4241,4241,4241,4241,5,1,Berry Good News,that scale tell week berri berri good news bring benefit blackberri cranberri base eucalyptu rich flavor tea -PRON- have lose 25 pound 8 week new favorit tea -PRON- great day energi boost plain amaz,16,7,10,2,321,0.9274,15,5.0,0.0,2,53.89,1,1,1,4.852941176470588,0,3,8,4,scale tell week berri berri good news bring benefit blackberri cranberri base eucalyptu rich flavor tea -pron- lose 25 pound 8 week new favorit tea -pron- great day energi boost plain amaz,34,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4242,4242,4242,4242,4242,5,0,Im a convinced apple buyer,-PRON- be convinc appl buyer get feel devic -PRON- way around phone easi use main point convinc buy phone agobr on design simpli appl love -PRON-,12,10,7,7,301,0.6369,26,5.0,0.0,1,70.47,1,1,1,4.615384615384615,0,0,12,6,-pron- convinc appl buyer feel devic -pron- way phone easi use main point convinc buy phone agobr design simpli appl love -pron-,26,0.4019,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4243,4243,4243,4243,4243,5,1,GOOD TO USE,perform expect devic sight insid cabinet good blue tooth ring tabletit work awesomeand great price use long audio cabl connection5 star bluetooth devic,11,7,6,1,219,0.7906,11,5.0,0.0,1,48.13,1,1,1,5.608695652173913,0,0,0,0,perform expect devic sight insid cabinet good blue tooth ring tabletit work awesomeand great price use long audio cabl connection5 star bluetooth devic,23,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4244,4244,4244,4244,4244,5,1,I do like this. Esp in this big size,complet ingredi bottl work 20 kinda strong prepar vitamin c serum beforebr use small need do not lot oncebr br a small size,9,13,5,9,265,0.6051,36,5.0,0.0,1,56.59,1,1,1,4.391304347826087,0,3,0,0,complet ingredi bottl work 20 kinda strong prepar vitamin c serum beforebr use small need lot oncebr br small size,23,0.3612,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4245,4245,4245,4245,4245,5,1,Too good for the price.,work like charm stop wine dilut preserv effici qualiti good compar wine stopper befor recommend -PRON-,5,10,2,3,179,0.8126,23,5.0,0.0,2,46.78,1,1,1,5.4375,0,0,4,2,work like charm stop wine dilut preserv effici qualiti good compar wine stopper befor recommend -pron-,16,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4246,4246,4246,4246,4246,5,1,Great buy!,cosplay hair look great great build qualiti girl occas do not lose qualiti all,6,7,3,4,140,0.8875,10,5.0,0.0,2,74.19,1,1,1,4.642857142857143,0,1,0,0,cosplay hair look great great build qualiti girl occa lose qualiti,14,0.6588,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4247,4247,4247,4247,4247,5,0,Beautiful,beauti case do not alter new sleek shape iphon 6 bulki all,3,3,4,3,101,0.0,9,5.0,0.0,1,84.68,0,1,0,3.9166666666666665,0,1,0,0,beauti case alter new sleek shape iphon 6 bulki,12,0.5994,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4248,4248,4248,4248,4248,5,1,Good price .!.,come earlier expect work perfectlygot usb lead -PRON- good price work perfectli thank,4,6,3,3,128,0.6597,14,5.0,0.0,1,66.74,1,1,1,5.615384615384615,0,0,4,2,come early expect work perfectlygot usb lead -pron- good price work perfectli thank,13,0.4926,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4249,4249,4249,4249,4249,5,1,Everything seems just right about this case,fanci design like get right case do not look cheap look nice plush card slot bit tight begin guess good use phone fit perfectli case,11,11,7,2,267,0.8658,43,4.5,0.5,2,79.94,1,1,1,4.32,0,0,0,0,fanci design like right case look cheap look nice plush card slot bit tight begin guess good use phone fit perfectli case,25,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4250,4250,4250,4250,4250,5,0,its a magic roller,mini accid bike suffer acut pain thigh elbow buy product friend recommend -PRON- roller like magic stick 2 week pain reduc significantli thank roller bike,14,8,8,3,285,-0.1027,18,5.0,0.0,2,54.56,0,1,0,5.2,0,2,4,2,mini accid bike suffer acut pain thigh elbow buy product friend recommend -pron- roller like magic stick 2 week pain reduc significantli thank roller bike,25,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4251,4251,4251,4251,4251,5,0,Five Stars,good coffe build filter instead plastic make flavor cup coffe,5,2,3,2,100,0.4404,10,5.0,0.0,1,78.25,1,1,1,5.2,0,0,0,0,good coff build filter instead plastic flavor cup coff,10,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4252,4252,4252,4252,4252,5,0,Great for health and confidence,hear health benefit nitric oxid supplement believ easili obtain till club pump get great muscl tone increas energi last longer expect,7,10,4,3,226,0.7964,31,5.0,0.0,1,41.7,1,1,1,5.380952380952381,0,1,0,0,hear health benefit nitric oxid supplement believ easili obtain till club pump great muscl tone increa energi long expect,21,0.8126,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4253,4253,4253,4253,4253,5,1,Screensaver,easi on problem bubblegum strong -PRON- nice know phone protect layer feel differ screen temper glass sleek smooth type purchas product forev good servic receiv screen saver simpl instruct take need,15,15,10,7,359,0.7269,11,5.0,0.0,1,56.93,1,1,1,5.419354838709677,0,0,4,2,easi problem bubblegum strong -pron- nice know phone protect layer feel differ screen temper glass sleek smooth type purcha product forev good servic receiv screen saver simpl instruct need,31,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4254,4254,4254,4254,4254,5,0,"Great.,..!!",product effect remov hair minim pain time fast salon wax easy clean residu skin salon wax save dollar box order,12,8,6,1,231,0.6705,11,5.0,0.0,1,68.1,1,1,1,4.6,0,0,0,0,product effect remov hair minim pain time fast salon wax easi clean residu skin salon wax save dollar box order,20,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4255,4255,4255,4255,4255,5,1,This is one of the better screen protectors I've purchased,good screen protector -PRON- have purcha easi instal look nice clear buy again,2,7,4,1,114,0.8074,58,5.0,0.0,1,83.66,1,1,1,5.076923076923077,0,0,4,2,good screen protector -pron- purcha easi instal look nice clear buy,13,0.4404,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4256,4256,4256,4256,4256,5,1,Just the bag I needed,high qualiti yoga mat easi load yoga mat bag -PRON- have experi bag difficult slip mat mat grippi handl adjust comfort wear like there pocket hold key phone etc yoga mat bag all favorit color,18,11,13,9,356,0.3612,21,5.0,0.0,1,52.87,1,1,1,4.485714285714286,0,0,4,2,high qualiti yoga mat easi load yoga mat bag -pron- experi bag difficult slip mat mat grippi handl adjust comfort wear like pocket hold key phone etc yoga mat bag favorit color,35,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4257,4257,4257,4257,4257,5,1,Dr Oz,friend tell buy garcinia cambogia see dr oz surpris find amazonbr -PRON- husband find eat hungri jenni craig definit help stick program,6,16,3,3,281,0.7096,5,5.0,0.0,1,66.07,1,1,1,5.181818181818182,0,1,4,2,friend tell buy garcinia cambogia dr oz surpri find amazonbr -pron- husband find eat hungri jenni craig definit help stick program,22,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4258,4258,4258,4258,4258,5,1,Great,product absolut great get shape tone bodi gener truli love take supplement advis tri nice fit bodi,6,10,6,4,206,0.9274,5,5.0,0.0,1,62.68,1,1,1,4.823529411764706,0,0,0,0,product absolut great shape tone bodi gener truli love supplement advi tri nice fit bodi,17,0.6249,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4259,4259,4259,4259,4259,5,0,Took 2 months to show its results,1 mayb 2 bad day week -PRON- incr improv 5 6 day constant ring ear start supplement month ago yesit take work -PRON- great -PRON- work smoothli period time,10,11,5,5,298,0.1531,33,5.0,0.0,1,67.42,0,1,0,4.379310344827586,0,4,12,6,1 mayb 2 bad day week -pron- incr improv 5 6 day constant ring ear start supplement month ago yesit work -pron- great -pron- work smoothli period time,29,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4260,4260,4260,4260,4260,5,1,I love this screen protector,love screen protector easi appli devic favorit air bubbl can not tell screen protector -PRON-,8,8,4,5,185,0.6369,28,5.0,0.0,1,64.71,1,1,1,5.266666666666667,0,0,4,2,love screen protector easi appli devic favorit air bubbl tell screen protector -pron-,15,0.6369,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4261,4261,4261,4261,4261,5,1,I like it more for wrinkles,product week far do not result like way feel skin would not mind put entir face come big contain,7,11,4,7,211,-0.2755,27,5.0,0.0,1,86.03,0,1,0,4.105263157894737,0,1,0,0,product week far result like way feel skin mind entir face come big contain,19,0.3612,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4262,4262,4262,4262,4262,5,0,Burns the fat off,shed 8 pound mater week thing melt fat right bodi incred thing work onlin googl better understand -PRON- be go wright explan definit look up,7,13,5,9,280,0.4404,17,5.0,0.0,2,71.48,1,1,1,4.64,0,1,4,2,shed 8 pound mater week thing melt fat right bodi incr thing work onlin googl well understand -pron- wright explan definit look,25,0.0,0,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4263,4263,4263,4263,4263,5,0,"very good, well flavoured dietary supplement",good flavour dietari supplement child prefer tast keep famili unwant disea product power asinb00hg62798 tasti drop 1fl oz 30ml 250 mg cannabidiol cbd hemp oil dietari supplement cinnamon good effect dietari supplement know,10,9,11,8,363,0.5719,44,5.0,0.0,1,37.98,1,1,1,5.757575757575758,0,2,0,0,good flavour dietari supplement child prefer tast famili unwant disea product power asinb00hg62798 tasti drop 1fl oz 30ml 250 mg cannabidiol cbd hemp oil dietari supplement cinnamon good effect dietari supplement know,33,0.6779,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4264,4264,4264,4264,4264,5,1,Very good,product arriv time size correct hot pass machin problem good valu,6,4,3,2,116,0.0516,9,5.0,0.0,1,77.23,0,1,0,5.0,0,0,0,0,product arriv time size correct hot pass machin problem good valu,11,0.4927,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4265,4265,4265,4265,4265,5,1,Great Vitamins,work great multi vitamin use prenat termbr br i receiv complimentari product,3,4,5,3,137,0.743,14,5.0,0.0,1,42.38,1,1,1,5.416666666666667,0,1,0,0,work great multi vitamin use prenat termbr br receiv complimentari product,12,0.6249,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4266,4266,4266,4266,4266,5,1,Ensure that taking a couple of days but once you feel good. Feeling more in synergy effect good,take singl supplement raspberri keton time composit multipl element tri take ensur take coupl day feel goodbr br feel synergi effect good element appear complement other lot chang bodi weight appear come good steadi dose effect tri take steadili,18,17,11,1,418,0.7003,95,5.0,0.0,1,23.43,1,1,1,5.307692307692308,0,1,0,0,singl supplement raspberri keton time composit multipl element tri ensur coupl day feel goodbr br feel synergi effect good element appear complement lot chang bodi weight appear come good steadi dose effect tri steadili,39,0.882,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4267,4267,4267,4267,4267,5,0,Love this case!!!,case high qualiti do not feel cheap all -PRON- great pricebr the color pretti deep like thinkingbr highli recommend product,6,8,5,8,195,0.8442,17,5.0,0.0,1,51.18,1,1,1,5.2,0,0,4,2,case high qualiti feel cheap -pron- great pricebr color pretti deep like thinkingbr highli recommend product,20,0.7249,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4268,4268,4268,4268,4268,5,1,LED Light is great,order knife day ago come earlier expect lead light set apart knive price bracket sharp expect base previou review mayb get good,8,10,6,5,240,0.4404,18,5.0,0.0,2,66.07,1,1,1,4.818181818181818,0,0,0,0,order knife day ago come early expect lead light set apart knive price bracket sharp expect base previou review mayb good,22,0.6249,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
4269,4269,4269,4269,4269,5,1,Worth it,garcinia cambogia right answer assum question use weight loss start take month ago drop 15 pound far watch eat well -PRON- sure help thing would not get result be not take thi,11,20,3,8,339,0.4019,8,5.0,0.0,1,72.84,1,1,1,4.5,0,2,4,2,garcinia cambogia right answer assum question use weight loss start month ago drop 15 pound far watch eat -pron- sure help thing result thi,32,0.2263,1,4.243802359377671,3.9822618791657707,0.7561976406223287,1.0177381208342293
